representative,fold,component_id,forms,disagreement_g1_same,disagreement_g2_same,disagreement_pairs,aligned_switches,reverse_switches,delta,switch_coverage,correct_switch_share,directional_identity
shortest,2,1758,114,5733,0,5733,54,0,0.009419152276295133,0.009419152276295133,1.0,0.009419152276295133
shortest,2,1768,17,74,0,74,0,0,0.0,0.0,nan,0.0
shortest,2,1778,31,363,0,363,9,0,0.024793388429752067,0.024793388429752067,1.0,0.024793388429752067
shortest,2,1784,8,12,0,12,0,0,0.0,0.0,nan,0.0
shortest,2,1815,19,34,0,34,0,0,0.0,0.0,nan,0.0
shortest,2,1818,46,793,0,793,13,0,0.01639344262295082,0.01639344262295082,1.0,0.01639344262295082
shortest,2,1835,29,279,0,279,0,0,0.0,0.0,nan,0.0
shortest,2,1847,13,22,0,22,0,0,0.0,0.0,nan,0.0
shortest,2,1863,6,8,0,8,0,0,0.0,0.0,nan,0.0
shortest,2,1865,18,118,0,118,0,0,0.0,0.0,nan,0.0
shortest,2,1971,4,5,0,5,0,0,0.0,0.0,nan,0.0
shortest,2,2035,10,16,0,16,0,0,0.0,0.0,nan,0.0
shortest,2,2085,12,36,0,36,0,0,0.0,0.0,nan,0.0
shortest,2,2095,25,106,0,106,0,0,0.0,0.0,nan,0.0
shortest,2,2174,7,6,0,6,0,0,0.0,0.0,nan,0.0
shortest,2,2200,33,399,0,399,0,0,0.0,0.0,nan,0.0
shortest,2,2216,45,727,0,727,0,0,0.0,0.0,nan,0.0
